SK_ID_CURR,pd_calibrated,band,decision,pd_raw
151486,0.0873015873015873,High,Decline/Review,0.5079683817184073
151487,0.0789473684210526,High,Approve,0.414936124168779
151490,0.1752423564504101,Very High,Decline/Review,0.6617869337487006
151498,0.023030303030303,Low,Approve,0.1631341367239315
151500,0.0111209964412811,Low,Approve,0.0918560848836982
151504,0.0266323024054982,Medium,Approve,0.1869835566211184
151516,0.0266323024054982,Medium,Approve,0.2190208304199147
151519,0.0834213305174234,High,Approve,0.4731185185669967
151528,0.1445874337623013,Very High,Decline/Review,0.6416662925831221
151529,0.0459057071960297,Elevated,Approve,0.3045835163216723
151539,0.1752423564504101,Very High,Decline/Review,0.6937859795732191
151540,0.0266323024054982,Medium,Approve,0.2171342795255259
151556,0.3241252302025783,Very High,Decline/Review,0.837018790545539
151558,0.0111209964412811,Low,Approve,0.1153913111366915
151559,0.0459057071960297,Elevated,Approve,0.322846535368519
151581,0.0111209964412811,Low,Approve,0.1097220654166059
151586,0.1463414634146341,Very High,Decline/Review,0.6525423280812627
151589,0.298989898989899,Very High,Decline/Review,0.7795038548806632
151603,0.1083788706739526,High,Decline/Review,0.5300063326000118
151604,0.0266323024054982,Medium,Approve,0.1783361296252421
151610,0.0266323024054982,Medium,Approve,0.2297973931260057
151637,0.0459057071960297,Elevated,Approve,0.3131768191218645
151652,0.1752423564504101,Very High,Decline/Review,0.6676024698142443
151654,0.023030303030303,Low,Approve,0.163503146756848
151667,0.1463414634146341,Very High,Decline/Review,0.6533157340383234
151668,0.1463414634146341,Very High,Decline/Review,0.6526532154634656
151669,0.0176817288801571,Low,Approve,0.1552340335180941
151678,0.0111209964412811,Low,Approve,0.0991417762194205
151697,0.0873015873015873,High,Decline/Review,0.5074868874587846
151706,0.0326827054017249,Medium,Approve,0.2566892857353006
151729,0.0311418685121107,Medium,Approve,0.2386022761018049
151730,0.0789473684210526,High,Approve,0.4390680404100092
151737,0.0176817288801571,Low,Approve,0.1309925378188331
151744,0.0576923076923076,Elevated,Approve,0.3885831914079497
151756,0.0789473684210526,High,Approve,0.4471375479230522
151785,0.0111209964412811,Low,Approve,0.1015803343687991
151800,0.023030303030303,Low,Approve,0.1721617478662222
151801,0.0111209964412811,Low,Approve,0.0956986543801151
151821,0.1083788706739526,High,Decline/Review,0.5241149001734804
151822,0.2208588957055214,Very High,Decline/Review,0.7446507222691792
151834,0.0459057071960297,Elevated,Approve,0.3347745166172504
151845,0.0459057071960297,Elevated,Approve,0.3167079954197555
151846,0.0266323024054982,Medium,Approve,0.1970470590381096
151847,0.0789473684210526,High,Approve,0.4380923772538304
151848,0.125,Very High,Decline/Review,0.5862058414632708
151859,0.0459057071960297,Elevated,Approve,0.2972522817387378
151872,0.1445874337623013,Very High,Decline/Review,0.6313819606864175
151875,0.0789473684210526,High,Approve,0.4607028269517829
151883,0.0266323024054982,Medium,Approve,0.1808932638452235
151888,0.0266323024054982,Medium,Approve,0.2005276867241466
151895,0.0111209964412811,Low,Approve,0.1241211789407083
151896,0.0176817288801571,Low,Approve,0.151731725101509
151900,0.073170731707317,Elevated,Approve,0.3937403807917408
151913,0.0266323024054982,Medium,Approve,0.179884647177699
151920,0.0266323024054982,Medium,Approve,0.2090265370723804
151928,0.0789473684210526,High,Approve,0.4528880433563181
151933,0.0789473684210526,High,Approve,0.416348531636492
151934,0.0576923076923076,Elevated,Approve,0.379536152089605
151948,0.1752423564504101,Very High,Decline/Review,0.6996226460869843
151951,0.0266323024054982,Medium,Approve,0.1814215205241923
151963,0.0111209964412811,Low,Approve,0.0764377345415838
151964,0.0111209964412811,Low,Approve,0.0722210202702176
151965,0.023030303030303,Low,Approve,0.1677219047504593
151966,0.0176817288801571,Low,Approve,0.1562833420387311
151974,0.0326827054017249,Medium,Approve,0.2579984253978333
151975,0.1976401179941003,Very High,Decline/Review,0.7209770703531581
151978,0.0459057071960297,Elevated,Approve,0.2971843650063308
151982,0.0517435320584926,Elevated,Approve,0.3613245581804636
151993,0.0517435320584926,Elevated,Approve,0.3473423602414398
152002,0.0111209964412811,Low,Approve,0.0951320885558617
152005,0.0459057071960297,Elevated,Approve,0.3325960585285039
152017,0.0266323024054982,Medium,Approve,0.2300838880320229
152020,0.1445874337623013,Very High,Decline/Review,0.6162132079160972
152039,0.0266323024054982,Medium,Approve,0.1921459952570679
152047,0.125,Very High,Decline/Review,0.5933973945151342
152064,0.0266323024054982,Medium,Approve,0.1935628535694056
152071,0.073170731707317,Elevated,Approve,0.3933314813382774
152076,0.023030303030303,Low,Approve,0.1661468619329676
152088,0.0111209964412811,Low,Approve,0.0854709747140214
152091,0.0176817288801571,Low,Approve,0.1465561177510471
152093,0.0326827054017249,Medium,Approve,0.2601638474658321
152100,0.1083788706739526,High,Decline/Review,0.5189910024076373
152107,0.0459057071960297,Elevated,Approve,0.3050257530386288
152115,0.0266323024054982,Medium,Approve,0.1900487671727009
152119,0.0111209964412811,Low,Approve,0.0716268763405023
152123,0.0326827054017249,Medium,Approve,0.2517713158476441
152129,0.0743243243243243,Elevated,Approve,0.4043461632737685
152140,0.1976401179941003,Very High,Decline/Review,0.7375541560035915
152141,0.0326827054017249,Medium,Approve,0.266628328405743
152142,0.0789473684210526,High,Approve,0.4590141440730166
152148,0.0311418685121107,Medium,Approve,0.2378886689064196
152170,0.0111209964412811,Low,Approve,0.0887117331488559
152171,0.0326827054017249,Medium,Approve,0.2424912015830209
152176,0.0111209964412811,Low,Approve,0.1106446765046841
152186,0.0459057071960297,Elevated,Approve,0.3103308271633516
152192,0.1976401179941003,Very High,Decline/Review,0.7388799171019618
152204,0.0789473684210526,High,Approve,0.4627570031107743
152215,0.0111209964412811,Low,Approve,0.1071252267277765
152220,0.1162790697674418,High,Decline/Review,0.5636362970426162
152230,0.0176817288801571,Low,Approve,0.1592377277110845
152256,0.0576923076923076,Elevated,Approve,0.3843248428538689
152265,0.0789473684210526,High,Approve,0.4128677130559299
152266,0.1976401179941003,Very High,Decline/Review,0.7280751096530715
152268,0.0176817288801571,Low,Approve,0.1473723808166902
152272,0.0789473684210526,High,Approve,0.4386297989078501
152286,0.0111209964412811,Low,Approve,0.1149115931492714
152299,0.0266323024054982,Medium,Approve,0.230287064942372
152305,0.0266323024054982,Medium,Approve,0.1861001006948325
152324,0.0517435320584926,Elevated,Approve,0.3449446737630888
152329,0.0517435320584926,Elevated,Approve,0.3442652786877157
152355,0.023030303030303,Low,Approve,0.1673239189871532
152356,0.0111209964412811,Low,Approve,0.0938266145207836
152365,0.0326827054017249,Medium,Approve,0.2454307060380617
152369,0.1752423564504101,Very High,Decline/Review,0.6877548544414183
152373,0.0459057071960297,Elevated,Approve,0.3174156273911783
152374,0.0834213305174234,High,Approve,0.4881183285489309
152383,0.125,Very High,Decline/Review,0.5914435632610925
152395,0.1445874337623013,Very High,Decline/Review,0.6265937325808051
152403,0.1752423564504101,Very High,Decline/Review,0.6767258692532921
152404,0.073170731707317,Elevated,Approve,0.3989182696420038
152406,0.0459057071960297,Elevated,Approve,0.3380155864163018
152425,0.0266323024054982,Medium,Approve,0.2165373455128099
152437,0.0789473684210526,High,Approve,0.4114365036301415
152438,0.0873015873015873,High,Decline/Review,0.4974840580156012
152442,0.1752423564504101,Very High,Decline/Review,0.6587016240733882
152460,0.1083788706739526,High,Decline/Review,0.5381510127294795
152461,0.0111209964412811,Low,Approve,0.1034405031089391
152462,0.0266323024054982,Medium,Approve,0.1827585529199624
152472,0.0789473684210526,High,Approve,0.4346100638935701
152473,0.0517435320584926,Elevated,Approve,0.345987025371981
152477,0.0326827054017249,Medium,Approve,0.265871534189615
152506,0.0326827054017249,Medium,Approve,0.2627832607542524
152522,0.0266323024054982,Medium,Approve,0.1925139262750163
152530,0.0789473684210526,High,Approve,0.4438933719578932
152535,0.0111209964412811,Low,Approve,0.0760420831532303
152543,0.0266323024054982,Medium,Approve,0.2201335260786413
152548,0.0459057071960297,Elevated,Approve,0.3240693517813539
152556,0.0365997638724911,Elevated,Approve,0.2862147971426401
152562,0.0834213305174234,High,Approve,0.4852439299868468
152563,0.1752423564504101,Very High,Decline/Review,0.6740179134515704
152565,0.0266323024054982,Medium,Approve,0.1932268756313253
152591,0.023030303030303,Low,Approve,0.1707440017022964
152593,0.0176817288801571,Low,Approve,0.1438347927810226
152612,0.0834213305174234,High,Approve,0.4953352438684242
152619,0.0834213305174234,High,Approve,0.4764817402178088
152627,0.073170731707317,Elevated,Approve,0.3931051993627155
152628,0.0789473684210526,High,Approve,0.4201885822782595
152632,0.1752423564504101,Very High,Decline/Review,0.6986455467030903
152638,0.0517435320584926,Elevated,Approve,0.3436497490912274
152646,0.103542234332425,High,Decline/Review,0.5138396318318077
152662,0.1445874337623013,Very High,Decline/Review,0.617201522431644
152679,0.103542234332425,High,Decline/Review,0.5146279754668952
152680,0.0266323024054982,Medium,Approve,0.1957038603954193
152699,0.125,Very High,Decline/Review,0.5756758015921297
152703,0.0570291777188328,Elevated,Approve,0.3755994180384989
152717,0.1752423564504101,Very High,Decline/Review,0.6813347545462038
152720,0.125,Very High,Decline/Review,0.5892970532789035
152721,0.023030303030303,Low,Approve,0.1735696981752043
152735,0.0266323024054982,Medium,Approve,0.2342324296585138
152736,0.0176817288801571,Low,Approve,0.127728826228919
152739,0.1752423564504101,Very High,Decline/Review,0.6753425949602243
152755,0.0266323024054982,Medium,Approve,0.2254611594937978
152769,0.0111209964412811,Low,Approve,0.0977637005661012
152785,0.1083788706739526,High,Decline/Review,0.526413248668699
152788,0.073170731707317,Elevated,Approve,0.3979537742674728
152791,0.0266323024054982,Medium,Approve,0.2231543635949716
152808,0.0789473684210526,High,Approve,0.4413584573121834
152815,0.0365997638724911,Elevated,Approve,0.2835098046517668
152816,0.1463414634146341,Very High,Decline/Review,0.6537178223082188
152817,0.0176817288801571,Low,Approve,0.1310724798539655
152818,0.0111209964412811,Low,Approve,0.1081263732712094
152819,0.2291666666666666,Very High,Decline/Review,0.7529996755513219
152820,0.0176817288801571,Low,Approve,0.1557221517388538
152823,0.0873015873015873,High,Decline/Review,0.4998773446239428
152831,0.0266323024054982,Medium,Approve,0.1934431986665082
152832,0.1445874337623013,Very High,Decline/Review,0.616301386064341
152833,0.0459057071960297,Elevated,Approve,0.3363612161328317
152835,0.0111209964412811,Low,Approve,0.1211409039174486
152838,0.0266323024054982,Medium,Approve,0.2352294373239641
152846,0.0111209964412811,Low,Approve,0.1133547088142891
152862,0.1976401179941003,Very High,Decline/Review,0.7291375542575634
152864,0.0105540897097625,Very Low,Approve,0.0684219728241737
152865,0.0570291777188328,Elevated,Approve,0.3614658924302503
152871,0.003030303030303,Very Low,Approve,0.0474230890381001
152874,0.0266323024054982,Medium,Approve,0.1855243528658683
152875,0.003030303030303,Very Low,Approve,0.0528185557647065
152876,0.3241252302025783,Very High,Decline/Review,0.818715920659663
152877,0.3241252302025783,Very High,Decline/Review,0.8077896948283786
152881,0.1976401179941003,Very High,Decline/Review,0.7144358726447039
152892,0.0176817288801571,Low,Approve,0.1461688608022146
152908,0.1752423564504101,Very High,Decline/Review,0.6907266131806438
152909,0.0459057071960297,Elevated,Approve,0.3253843443662164
152915,0.0176817288801571,Low,Approve,0.1567512585401603
152916,0.1752423564504101,Very High,Decline/Review,0.6734563697997445
152923,0.0459057071960297,Elevated,Approve,0.3279295259525259
152932,0.0111209964412811,Low,Approve,0.079548225926116
152934,0.023030303030303,Low,Approve,0.1631193930346115
152936,0.0176817288801571,Low,Approve,0.1318078738015852
152948,0.0176817288801571,Low,Approve,0.1344985086246035
152951,0.0459057071960297,Elevated,Approve,0.3273565910882628
152956,0.0266323024054982,Medium,Approve,0.187726963113357
152963,0.0789473684210526,High,Approve,0.4142786832597473
152964,0.396551724137931,Very High,Decline/Review,0.8599159887558513
152978,0.1445874337623013,Very High,Decline/Review,0.6258720923839985
152980,0.0834213305174234,High,Approve,0.4817010152498567
152986,0.1083788706739526,High,Decline/Review,0.5364274476080872
153001,0.073170731707317,Elevated,Approve,0.395171850768693
153002,0.0266323024054982,Medium,Approve,0.2352868222732066
153007,0.0459057071960297,Elevated,Approve,0.3381977526279052
153009,0.0266323024054982,Medium,Approve,0.2158818613409838
153017,0.023030303030303,Low,Approve,0.1718304939576219
153018,0.1752423564504101,Very High,Decline/Review,0.7057387956460175
153022,0.1445874337623013,Very High,Decline/Review,0.6320593334579775
153027,0.3241252302025783,Very High,Decline/Review,0.8440149575304888
153032,0.0576923076923076,Elevated,Approve,0.3832074502837796
153033,0.073170731707317,Elevated,Approve,0.4009568283255142
153034,0.023030303030303,Low,Approve,0.1628566641906175
153037,0.125,Very High,Decline/Review,0.5891391957782354
153051,0.4722222222222222,Very High,Decline/Review,0.8880722591439093
153052,0.0576923076923076,Elevated,Approve,0.3788346898795386
153057,0.0266323024054982,Medium,Approve,0.2077704264531696
153067,0.1445874337623013,Very High,Decline/Review,0.5975000553968424
153084,0.0789473684210526,High,Approve,0.426271653090068
153088,0.1752423564504101,Very High,Decline/Review,0.6547555280402326
153089,0.0570291777188328,Elevated,Approve,0.3657435045319941
153093,0.0266323024054982,Medium,Approve,0.207476364872585
153094,0.1083788706739526,High,Decline/Review,0.5424111421434151
153095,0.1976401179941003,Very High,Decline/Review,0.734005055332544
153105,0.0789473684210526,High,Approve,0.4122227027256701
153108,0.0789473684210526,High,Approve,0.4171110712604462
153110,0.0459057071960297,Elevated,Approve,0.3329842690558861
153119,0.1083788706739526,High,Decline/Review,0.5430496021315684
153135,0.0111209964412811,Low,Approve,0.0801907485204123
153139,0.023030303030303,Low,Approve,0.1633653999577823
153146,0.0365997638724911,Elevated,Approve,0.2815797542232916
153154,0.1445874337623013,Very High,Decline/Review,0.6320609797706079
153185,0.0570291777188328,Elevated,Approve,0.3689351990231944
153195,0.298989898989899,Very High,Decline/Review,0.7783274318073891
153196,0.0111209964412811,Low,Approve,0.1046019796904449
153198,0.0266323024054982,Medium,Approve,0.20773208058053
153202,0.0111209964412811,Low,Approve,0.1083232126833969
153203,0.0111209964412811,Low,Approve,0.085274789658505
153209,0.0176817288801571,Low,Approve,0.1480607187941889
153223,0.1445874337623013,Very High,Decline/Review,0.6374249533247949
153224,0.0517435320584926,Elevated,Approve,0.3462977059746605
153227,0.0576923076923076,Elevated,Approve,0.3845869902509354
153230,0.0789473684210526,High,Approve,0.4299664590367769
153233,0.0743243243243243,Elevated,Approve,0.409576373650242
153234,0.0176817288801571,Low,Approve,0.1248095526814559
153235,0.1454545454545454,Very High,Decline/Review,0.6470222527377941
153243,0.1445874337623013,Very High,Decline/Review,0.6147748219161329
153263,0.0517435320584926,Elevated,Approve,0.3517857545225751
153269,0.0834213305174234,High,Approve,0.4771432905487274
153272,0.0176817288801571,Low,Approve,0.1392064870267611
153276,0.1083788706739526,High,Decline/Review,0.5490305617078477
153279,0.0365997638724911,Elevated,Approve,0.2894012342154868
153291,0.0459057071960297,Elevated,Approve,0.3103289417178743
153311,0.0459057071960297,Elevated,Approve,0.3273116251660036
153328,0.1445874337623013,Very High,Decline/Review,0.6221689169755663
153330,0.1752423564504101,Very High,Decline/Review,0.673711898862327
153341,0.0789473684210526,High,Approve,0.4392001572959897
153345,0.0789473684210526,High,Approve,0.4609502001365316
153393,0.0266323024054982,Medium,Approve,0.2201526421940973
153394,0.125,Very High,Decline/Review,0.5795555282816406
153395,0.0834213305174234,High,Approve,0.4846831856873762
153420,0.1083788706739526,High,Decline/Review,0.5281411179883132
153428,0.1445874337623013,Very High,Decline/Review,0.6192794152332693
153432,0.125,Very High,Decline/Review,0.5903452938964477
153449,0.0266323024054982,Medium,Approve,0.2027258336776259
153458,0.396551724137931,Very High,Decline/Review,0.8612223166591636
153459,0.0111209964412811,Low,Approve,0.0721200042717797
153472,0.0266323024054982,Medium,Approve,0.2045403482304181
153475,0.0111209964412811,Low,Approve,0.0803630490941231
153479,0.1445874337623013,Very High,Decline/Review,0.638927720788713
153480,0.103542234332425,High,Decline/Review,0.5105410741160283
153490,0.0326827054017249,Medium,Approve,0.2664857751749255
153491,0.023030303030303,Low,Approve,0.1752096194844527
153501,0.0326827054017249,Medium,Approve,0.2485396881276986
153502,0.0459057071960297,Elevated,Approve,0.3196938753237615
153507,0.1752423564504101,Very High,Decline/Review,0.6603480457852331
153513,0.125,Very High,Decline/Review,0.5866844628326853
153514,0.1083788706739526,High,Decline/Review,0.5200196241836507
153519,0.1976401179941003,Very High,Decline/Review,0.7344877615447437
153520,0.0111209964412811,Low,Approve,0.1045759702713842
153556,0.0459057071960297,Elevated,Approve,0.3205199381916133
153577,0.0459057071960297,Elevated,Approve,0.3158046210257601
153582,0.3241252302025783,Very High,Decline/Review,0.8244654499971215
153594,0.1445874337623013,Very High,Decline/Review,0.5993563451558435
153595,0.0365997638724911,Elevated,Approve,0.2866570140650257
153598,0.0789473684210526,High,Approve,0.4307553465485015
153601,0.0176817288801571,Low,Approve,0.1283649789216789
153625,0.0326827054017249,Medium,Approve,0.2668111619809334
153641,0.0176817288801571,Low,Approve,0.1400248887183061
153654,0.0459057071960297,Elevated,Approve,0.340733821849248
153676,0.0789473684210526,High,Approve,0.4515984083171216
153681,0.0105540897097625,Very Low,Approve,0.0582963115358355
153704,0.0789473684210526,High,Approve,0.4496457953539123
153706,0.0789473684210526,High,Approve,0.4513428144508978
153710,0.1752423564504101,Very High,Decline/Review,0.6898043401992874
153720,0.0789473684210526,High,Approve,0.453582537718161
153734,0.1752423564504101,Very High,Decline/Review,0.7053883962616406
153738,0.0459057071960297,Elevated,Approve,0.331656262526437
153743,0.0266323024054982,Medium,Approve,0.1798804463783681
153748,0.0789473684210526,High,Approve,0.4110970379611566
153756,0.1752423564504101,Very High,Decline/Review,0.6885364945602374
153757,0.0459057071960297,Elevated,Approve,0.3136796309433505
153759,0.0459057071960297,Elevated,Approve,0.2986455959979798
153764,0.1976401179941003,Very High,Decline/Review,0.7208029330143394
153782,0.023030303030303,Low,Approve,0.171374602646234
153796,0.1083788706739526,High,Decline/Review,0.5370041383618291
153802,0.1752423564504101,Very High,Decline/Review,0.6819528655550895
153809,0.4462809917355372,Very High,Decline/Review,0.8689988112396422
153810,0.003030303030303,Very Low,Approve,0.0293242753344217
153817,0.1976401179941003,Very High,Decline/Review,0.7148369489492552
153821,0.0176817288801571,Low,Approve,0.1323525892782119
153823,0.0326827054017249,Medium,Approve,0.2575231158122485
153830,0.0266323024054982,Medium,Approve,0.2101551502343586
153834,0.0326827054017249,Medium,Approve,0.2729806012180322
153839,0.0266323024054982,Medium,Approve,0.1923525661844339
153842,0.0834213305174234,High,Approve,0.487424196446215
153847,0.1445874337623013,Very High,Decline/Review,0.6418971236670896
153855,0.0570291777188328,Elevated,Approve,0.3633763989012264
153873,0.0111209964412811,Low,Approve,0.1086767365023515
153875,0.0834213305174234,High,Approve,0.4921087724320805
153882,0.1083788706739526,High,Decline/Review,0.5368319493213484
153884,0.0111209964412811,Low,Approve,0.0914901670123559
153885,0.3241252302025783,Very High,Decline/Review,0.8227700529105033
153886,0.023030303030303,Low,Approve,0.1702888850078362
153890,0.1083788706739526,High,Decline/Review,0.5211230023861422
153892,0.0176817288801571,Low,Approve,0.1452452989769726
153897,0.0873015873015873,High,Decline/Review,0.5018796391175767
153898,0.0517435320584926,Elevated,Approve,0.3429844026469783
153901,0.0789473684210526,High,Approve,0.4111206223551061
153924,0.0459057071960297,Elevated,Approve,0.3180534506545681
153928,0.0459057071960297,Elevated,Approve,0.304556492768279
153929,0.1752423564504101,Very High,Decline/Review,0.6578189402184496
153949,0.0111209964412811,Low,Approve,0.0748769491192214
153979,0.0326827054017249,Medium,Approve,0.2711858168430447
153980,0.0111209964412811,Low,Approve,0.1183647855690476
153981,0.0789473684210526,High,Approve,0.4384347340602644
154010,0.298989898989899,Very High,Decline/Review,0.7788385885433067
154015,0.0365997638724911,Elevated,Approve,0.2920562649619127
154039,0.1976401179941003,Very High,Decline/Review,0.7215963449389928
154043,0.0111209964412811,Low,Approve,0.0952299395015146
154044,0.103542234332425,High,Decline/Review,0.5145363901340317
154046,0.0326827054017249,Medium,Approve,0.2651159333350503
154047,0.0326827054017249,Medium,Approve,0.2465877007186363
154058,0.0266323024054982,Medium,Approve,0.1801299259621007
154060,0.0326827054017249,Medium,Approve,0.2445195632187601
154065,0.298989898989899,Very High,Decline/Review,0.7763296576919578
154083,0.1162790697674418,High,Decline/Review,0.5616281180360803
154100,0.0834213305174234,High,Approve,0.4919480262667612
154108,0.1445874337623013,Very High,Decline/Review,0.631631796809106
154120,0.125,Very High,Decline/Review,0.5809309330278764
154121,0.0789473684210526,High,Approve,0.4169186232439674
154122,0.0459057071960297,Elevated,Approve,0.32719652923271
154128,0.0873015873015873,High,Decline/Review,0.4970382543334199
154137,0.0459057071960297,Elevated,Approve,0.3211643573862919
154143,0.0570291777188328,Elevated,Approve,0.3619988437801696
154151,0.103542234332425,High,Decline/Review,0.5182989919271711
154158,0.0176817288801571,Low,Approve,0.1582731177022678
154176,0.0459057071960297,Elevated,Approve,0.3221263150033837
154184,0.1752423564504101,Very High,Decline/Review,0.6605510185108289
154191,0.0517435320584926,Elevated,Approve,0.3450361659650819
154215,0.1752423564504101,Very High,Decline/Review,0.6605568371308294
154216,0.0789473684210526,High,Approve,0.4671396747179229
154220,0.0111209964412811,Low,Approve,0.1180948275035402
154222,0.2208588957055214,Very High,Decline/Review,0.744108421463205
154227,0.0576923076923076,Elevated,Approve,0.3810713206150202
154241,0.0111209964412811,Low,Approve,0.0860357658500416
154243,0.1159420289855072,High,Decline/Review,0.5513652176000526
154244,0.0570291777188328,Elevated,Approve,0.3692424892208885
154254,0.0517435320584926,Elevated,Approve,0.3511006916780482
154264,0.0176817288801571,Low,Approve,0.1574045760092325
154265,0.125,Very High,Decline/Review,0.5914820467341985
154268,0.1445874337623013,Very High,Decline/Review,0.6185557655785974
154269,0.0266323024054982,Medium,Approve,0.2012772251215204
154299,0.0111209964412811,Low,Approve,0.1135546248338176
154307,0.0576923076923076,Elevated,Approve,0.3873844131741037
154315,0.1159420289855072,High,Decline/Review,0.5565701505324419
154325,0.0459057071960297,Elevated,Approve,0.3239325435153162
154327,0.0266323024054982,Medium,Approve,0.2225687516152321
154332,0.1752423564504101,Very High,Decline/Review,0.6569048168693294
154346,0.0365997638724911,Elevated,Approve,0.2828253136398005
154347,0.0266323024054982,Medium,Approve,0.2279326344900544
154353,0.298989898989899,Very High,Decline/Review,0.7882855308638842
154369,0.0326827054017249,Medium,Approve,0.264575253886654
154376,0.0266323024054982,Medium,Approve,0.205922020419933
154377,0.1445874337623013,Very High,Decline/Review,0.6020122832179485
154379,0.125,Very High,Decline/Review,0.5791335445065244
154389,0.0266323024054982,Medium,Approve,0.2308392408636592
154402,0.0459057071960297,Elevated,Approve,0.340605789671675
154403,0.0266323024054982,Medium,Approve,0.2312701600860299
154416,0.023030303030303,Low,Approve,0.173079758368622
154428,0.1083788706739526,High,Decline/Review,0.5220360478168397
154430,0.003030303030303,Very Low,Approve,0.0519733055653546
154442,0.298989898989899,Very High,Decline/Review,0.781126051462615
154447,0.0176817288801571,Low,Approve,0.1326379273538822
154468,0.0105540897097625,Very Low,Approve,0.0612527805300883
154470,0.0111209964412811,Low,Approve,0.1170107792968952
154473,0.0789473684210526,High,Approve,0.4565007590118842
154480,0.0266323024054982,Medium,Approve,0.2188989350905659
154486,0.0459057071960297,Elevated,Approve,0.3233770370431969
154500,0.0459057071960297,Elevated,Approve,0.2972758496559969
154507,0.1752423564504101,Very High,Decline/Review,0.6634922954381307
154529,0.0111209964412811,Low,Approve,0.0844766711333196
154549,0.003030303030303,Very Low,Approve,0.0492651909100219
154557,0.0111209964412811,Low,Approve,0.1119377936910585
154571,0.1454545454545454,Very High,Decline/Review,0.6510854402666906
154578,0.0365997638724911,Elevated,Approve,0.2881313736626623
154580,0.0111209964412811,Low,Approve,0.1050562786779724
154591,0.0576923076923076,Elevated,Approve,0.384941354897675
154611,0.3241252302025783,Very High,Decline/Review,0.8369703433908021
154623,0.0111209964412811,Low,Approve,0.1027677345839004
154650,0.1752423564504101,Very High,Decline/Review,0.6598042954353774
154655,0.1976401179941003,Very High,Decline/Review,0.7329538098682493
154659,0.1083788706739526,High,Decline/Review,0.5476087200040239
154680,0.1752423564504101,Very High,Decline/Review,0.691456822152812
154681,0.023030303030303,Low,Approve,0.1666021090468439
154690,0.0834213305174234,High,Approve,0.4932564818266434
154711,0.0459057071960297,Elevated,Approve,0.3051725565383671
154712,0.0326827054017249,Medium,Approve,0.2668069844691852
154722,0.0326827054017249,Medium,Approve,0.27424685417792
154731,0.0570291777188328,Elevated,Approve,0.3742126943221862
154747,0.1752423564504101,Very High,Decline/Review,0.6929753172359226
154749,0.0873015873015873,High,Decline/Review,0.5004023548682036
154750,0.1083788706739526,High,Decline/Review,0.5253353482038845
154760,0.0873015873015873,High,Decline/Review,0.5013252708668237
154763,0.0266323024054982,Medium,Approve,0.1969627294797578
154786,0.2208588957055214,Very High,Decline/Review,0.7498302151632558
154788,0.0743243243243243,Elevated,Approve,0.4079207678301704
154792,0.125,Very High,Decline/Review,0.5953377037515656
154807,0.2291666666666666,Very High,Decline/Review,0.7662089349997772
154812,0.0111209964412811,Low,Approve,0.0913500715761222
154818,0.1752423564504101,Very High,Decline/Review,0.7033815318137209
154819,0.0873015873015873,High,Decline/Review,0.5051222043798835
154824,0.0789473684210526,High,Approve,0.445491602950848
154839,0.1445874337623013,Very High,Decline/Review,0.6286616675462099
154840,0.003030303030303,Very Low,Approve,0.0348516676224479
154843,0.0111209964412811,Low,Approve,0.0844715471836841
154847,0.1083788706739526,High,Decline/Review,0.5457059621110173
154849,0.0789473684210526,High,Approve,0.4577500628883006
154850,0.0111209964412811,Low,Approve,0.0998228983460579
154851,0.1445874337623013,Very High,Decline/Review,0.632486722883358
154853,0.0459057071960297,Elevated,Approve,0.3302081039737891
154858,0.0459057071960297,Elevated,Approve,0.3280466215404137
154868,0.4462809917355372,Very High,Decline/Review,0.8767697651049294
154871,0.0266323024054982,Medium,Approve,0.1815905941964608
154877,0.0111209964412811,Low,Approve,0.1181211459022689
154916,0.023030303030303,Low,Approve,0.1751627701116262
154920,0.0176817288801571,Low,Approve,0.1420069170725163
154922,0.1445874337623013,Very High,Decline/Review,0.6007335078546905
154924,0.0326827054017249,Medium,Approve,0.2752974580843147
154933,0.1159420289855072,High,Decline/Review,0.553002986023725
154942,0.1976401179941003,Very High,Decline/Review,0.7406041118371887
154955,0.0459057071960297,Elevated,Approve,0.3140826663615447
154957,0.298989898989899,Very High,Decline/Review,0.8012313124306184
154966,0.0326827054017249,Medium,Approve,0.2653441996637881
154971,0.0266323024054982,Medium,Approve,0.1943092531878253
154972,0.073170731707317,Elevated,Approve,0.3970336367001176
154973,0.0326827054017249,Medium,Approve,0.2461832762346681
154974,0.0176817288801571,Low,Approve,0.127541618846363
154979,0.023030303030303,Low,Approve,0.1720752928003255
154982,0.0459057071960297,Elevated,Approve,0.3169864143624355
154990,0.1752423564504101,Very High,Decline/Review,0.6649190677649481
154991,0.0266323024054982,Medium,Approve,0.207543598043199
154994,0.0789473684210526,High,Approve,0.4595507859154314
154995,0.0570291777188328,Elevated,Approve,0.3652678489509934
155009,0.0176817288801571,Low,Approve,0.1273053687584762
155014,0.0176817288801571,Low,Approve,0.1564213987273865
155017,0.0105540897097625,Very Low,Approve,0.0669428102747227
155018,0.0311418685121107,Medium,Approve,0.2380575673916767
155019,0.0326827054017249,Medium,Approve,0.2727282038747429
155020,0.0326827054017249,Medium,Approve,0.2410202622817103
155027,0.0789473684210526,High,Approve,0.4187715268516255
155034,0.1445874337623013,Very High,Decline/Review,0.6177862950694829
155047,0.0570291777188328,Elevated,Approve,0.3742136997096508
